"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2016"	"2016"	"45-54 years"	"45-54"	"Female"	"F"	18	4018247	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2016"	"2016"	"45-54 years"	"45-54"	"Male"	"M"	31	3829349	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2016"	"2016"	"55-64 years"	"55-64"	"Female"	"F"	68	3964240	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2016"	"2016"	"55-64 years"	"55-64"	"Male"	"M"	86	3685121	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2016"	"2016"	"65-74 years"	"65-74"	"Female"	"F"	184	2749041	6.7
	"Census Region 1: Northeast"	"CENS-R1"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2016"	"2016"	"65-74 years"	"65-74"	"Male"	"M"	143	2366731	6.0
	"Census Region 1: Northeast"	"CENS-R1"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2016"	"2016"	"75-84 years"	"75-84"	"Female"	"F"	284	1510534	18.8
	"Census Region 1: Northeast"	"CENS-R1"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2016"	"2016"	"75-84 years"	"75-84"	"Male"	"M"	209	1100709	19.0
	"Census Region 1: Northeast"	"CENS-R1"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	452	883134	51.2
	"Census Region 1: Northeast"	"CENS-R1"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	261	441443	59.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2015"	"2015"	"65-74 years"	"65-74"	"Male"	"M"	10	2287000	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2015"	"2015"	"75-84 years"	"75-84"	"Female"	"F"	11	1499351	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2015"	"2015"	"75-84 years"	"75-84"	"Male"	"M"	18	1085011	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2016"	"2016"	"55-64 years"	"55-64"	"Male"	"M"	12	3685121	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	11	441443	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Respiratory tuberculosis (A16)"	"GR113-005"	"2015"	"2015"	"75-84 years"	"75-84"	"Male"	"M"	17	1085011	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	"< 1 year"	"1"	"Male"	"M"	14	325571	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	"15-24 years"	"15-24"	"Female"	"F"	10	3709484	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	"15-24 years"	"15-24"	"Male"	"M"	14	3822993	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	"25-34 years"	"25-34"	"Female"	"F"	27	3787526	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	"25-34 years"	"25-34"	"Male"	"M"	25	3819767	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	"35-44 years"	"35-44"	"Female"	"F"	60	3512798	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	"35-44 years"	"35-44"	"Male"	"M"	60	3414112	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	"45-54 years"	"45-54"	"Female"	"F"	204	4099174	5.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	"45-54 years"	"45-54"	"Male"	"M"	237	3913887	6.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	"55-64 years"	"55-64"	"Female"	"F"	484	3923478	12.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	569	3646026	15.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	"65-74 years"	"65-74"	"Female"	"F"	816	2660995	30.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	"65-74 years"	"65-74"	"Male"	"M"	901	2287000	39.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	"75-84 years"	"75-84"	"Female"	"F"	1209	1499351	80.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	"75-84 years"	"75-84"	"Male"	"M"	1153	1085011	106.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	1855	880345	210.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	1223	436402	280.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"< 1 year"	"1"	"Female"	"F"	10	305759	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"< 1 year"	"1"	"Male"	"M"	13	320881	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"1-4 years"	"1-4"	"Male"	"M"	10	1291577	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"15-24 years"	"15-24"	"Female"	"F"	10	3671743	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"15-24 years"	"15-24"	"Male"	"M"	12	3788807	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"25-34 years"	"25-34"	"Female"	"F"	40	3800746	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"25-34 years"	"25-34"	"Male"	"M"	27	3857566	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"35-44 years"	"35-44"	"Female"	"F"	69	3461744	2.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"35-44 years"	"35-44"	"Male"	"M"	74	3371597	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"45-54 years"	"45-54"	"Female"	"F"	185	4018247	4.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"45-54 years"	"45-54"	"Male"	"M"	213	3829349	5.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"55-64 years"	"55-64"	"Female"	"F"	458	3964240	11.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"55-64 years"	"55-64"	"Male"	"M"	598	3685121	16.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"65-74 years"	"65-74"	"Female"	"F"	825	2749041	30.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"65-74 years"	"65-74"	"Male"	"M"	931	2366731	39.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"75-84 years"	"75-84"	"Female"	"F"	1165	1510534	77.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"75-84 years"	"75-84"	"Male"	"M"	1140	1100709	103.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	1709	883134	193.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	1208	441443	273.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2015"	"2015"	"35-44 years"	"35-44"	"Female"	"F"	12	3512798	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2015"	"2015"	"35-44 years"	"35-44"	"Male"	"M"	21	3414112	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2015"	"2015"	"45-54 years"	"45-54"	"Female"	"F"	51	4099174	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2015"	"2015"	"45-54 years"	"45-54"	"Male"	"M"	137	3913887	3.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2015"	"2015"	"55-64 years"	"55-64"	"Female"	"F"	155	3923478	4.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	375	3646026	10.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2015"	"2015"	"65-74 years"	"65-74"	"Female"	"F"	77	2660995	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2015"	"2015"	"65-74 years"	"65-74"	"Male"	"M"	183	2287000	8.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2015"	"2015"	"75-84 years"	"75-84"	"Female"	"F"	44	1499351	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2015"	"2015"	"75-84 years"	"75-84"	"Male"	"M"	36	1085011	3.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	28	880345	3.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2016"	"2016"	"35-44 years"	"35-44"	"Female"	"F"	10	3461744	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2016"	"2016"	"35-44 years"	"35-44"	"Male"	"M"	15	3371597	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2016"	"2016"	"45-54 years"	"45-54"	"Female"	"F"	46	4018247	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2016"	"2016"	"45-54 years"	"45-54"	"Male"	"M"	109	3829349	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2016"	"2016"	"55-64 years"	"55-64"	"Female"	"F"	110	3964240	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2016"	"2016"	"55-64 years"	"55-64"	"Male"	"M"	269	3685121	7.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2016"	"2016"	"65-74 years"	"65-74"	"Female"	"F"	80	2749041	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2016"	"2016"	"65-74 years"	"65-74"	"Male"	"M"	148	2366731	6.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2016"	"2016"	"75-84 years"	"75-84"	"Female"	"F"	29	1510534	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2016"	"2016"	"75-84 years"	"75-84"	"Male"	"M"	31	1100709	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	25	883134	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2015"	"2015"	"25-34 years"	"25-34"	"Female"	"F"	22	3787526	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2015"	"2015"	"25-34 years"	"25-34"	"Male"	"M"	45	3819767	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2015"	"2015"	"35-44 years"	"35-44"	"Female"	"F"	66	3512798	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2015"	"2015"	"35-44 years"	"35-44"	"Male"	"M"	72	3414112	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2015"	"2015"	"45-54 years"	"45-54"	"Female"	"F"	123	4099174	3.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2015"	"2015"	"45-54 years"	"45-54"	"Male"	"M"	223	3913887	5.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2015"	"2015"	"55-64 years"	"55-64"	"Female"	"F"	100	3923478	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	312	3646026	8.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2015"	"2015"	"65-74 years"	"65-74"	"Female"	"F"	40	2660995	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2015"	"2015"	"65-74 years"	"65-74"	"Male"	"M"	130	2287000	5.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2015"	"2015"	"75-84 years"	"75-84"	"Female"	"F"	13	1499351	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2015"	"2015"	"75-84 years"	"75-84"	"Male"	"M"	33	1085011	3.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2016"	"2016"	"25-34 years"	"25-34"	"Female"	"F"	21	3800746	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2016"	"2016"	"25-34 years"	"25-34"	"Male"	"M"	47	3857566	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2016"	"2016"	"35-44 years"	"35-44"	"Female"	"F"	55	3461744	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2016"	"2016"	"35-44 years"	"35-44"	"Male"	"M"	82	3371597	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2016"	"2016"	"45-54 years"	"45-54"	"Female"	"F"	118	4018247	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2016"	"2016"	"45-54 years"	"45-54"	"Male"	"M"	187	3829349	4.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2016"	"2016"	"55-64 years"	"55-64"	"Female"	"F"	115	3964240	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2016"	"2016"	"55-64 years"	"55-64"	"Male"	"M"	279	3685121	7.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2016"	"2016"	"65-74 years"	"65-74"	"Female"	"F"	33	2749041	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2016"	"2016"	"65-74 years"	"65-74"	"Male"	"M"	124	2366731	5.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2016"	"2016"	"75-84 years"	"75-84"	"Female"	"F"	13	1510534	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2016"	"2016"	"75-84 years"	"75-84"	"Male"	"M"	37	1100709	3.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	10	441443	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2015"	"2015"	"< 1 year"	"1"	"Male"	"M"	19	325571	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2015"	"2015"	"15-24 years"	"15-24"	"Female"	"F"	11	3709484	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2015"	"2015"	"35-44 years"	"35-44"	"Female"	"F"	18	3512798	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2015"	"2015"	"35-44 years"	"35-44"	"Male"	"M"	16	3414112	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2015"	"2015"	"45-54 years"	"45-54"	"Female"	"F"	33	4099174	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2015"	"2015"	"45-54 years"	"45-54"	"Male"	"M"	45	3913887	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2015"	"2015"	"55-64 years"	"55-64"	"Female"	"F"	68	3923478	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	84	3646026	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2015"	"2015"	"65-74 years"	"65-74"	"Female"	"F"	128	2660995	4.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2015"	"2015"	"65-74 years"	"65-74"	"Male"	"M"	142	2287000	6.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2015"	"2015"	"75-84 years"	"75-84"	"Female"	"F"	153	1499351	10.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2015"	"2015"	"75-84 years"	"75-84"	"Male"	"M"	163	1085011	15.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	194	880345	22.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	143	436402	32.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2016"	"2016"	"< 1 year"	"1"	"Female"	"F"	11	305759	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	"2016"	"2016"	"25-34 years"	"25-34"	"Male"	"M"	11	3857566	Unreliable
